candidate_id,application_year,target_role_family,target_role_level,region,age_group,true_age,highest_degree,school_tier,graduation_year,gpa_bucket,years_experience_total,years_experience_relevant,num_employers,avg_tenure_years,months_since_last_role,num_gaps_over_6mo,most_recent_title,most_recent_company_size,management_years,reports_max,num_skills_listed,num_programming_languages,num_cloud_platforms,num_databases,skill_python,skill_java,skill_javascript,skill_go,skill_kubernetes,skill_aws,skill_gcp,skill_azure,skill_sql,skill_spark,skill_terraform,skill_linux,skill_ml,modern_tech_count,legacy_tech_count,cert_count,has_top_cloud_cert,github_url_present,portfolio_url_present,open_source_mentions,patent_count,resume_word_count,bullet_count,quantified_impact_count,keyword_match_score,format_clean_score,salary_expectation_usd,willing_to_relocate,remote_only,estimated_start_year,tech_recency_score,leadership_signal_score,stability_score,callback,interview,offer,score_base_merit,score_experience_fit,score_management_fit,score_recency_reward,score_senior_title_penalty,score_structural_component,score_explicit_age_penalty,score_noise,score_final
cand_007530,2025,Data,Director,US-East,50-59,53,MS,5,1995,<3.0,29.506683,24.087109,9,4.532155,0,0,Senior Engineering Manager,11-50,7.8403363,31,17,4,1,0,True,False,True,False,True,True,True,True,False,False,True,True,False,2,2,1,False,True,False,True,0,414,38,4,0.7273797,0.8481449,311077,True,True,1995,0.46547592,0.2972101,0.52875143,False,,,0.5982119,0.07981488,0.024043659,0.016,-0.02,0.09985854,-0.022,0.009768927,0.6858393
cand_044394,2025,Data,Senior,US-East,30-39,34,HS,2,2013,3.0-3.4,9.642686,9.534107,4,3.0689628,13,1,Senior Engineer,1000+,0.0,2,20,1,1,1,True,True,True,True,True,True,False,False,True,False,False,False,False,4,0,2,False,False,True,True,0,822,13,3,0.5179751,0.653118,146589,True,True,2015,0.5327617,0.004,0.29804567,False,,,0.4799149,0.09906602,0.037741978,0.032,-0.0,0.168808,-0.005,-0.0006894803,0.6430334
cand_032948,2025,IT,Mid,US-West,30-39,30,Bootcamp,2,2016,unknown,6.564889,6.4689245,3,0.5,1,0,Engineer,201-1000,0.0,0,5,4,1,3,True,False,False,False,True,False,False,True,True,False,False,True,False,5,0,1,False,True,True,False,0,775,27,4,0.54330146,0.99335283,131861,False,False,2018,0.60782695,0.0,0.058333334,False,,,0.56282604,0.095388606,0.037741978,0.04,-0.0,0.17313057,-0.005,-0.046515938,0.6844407
cand_030877,2025,Sales,Mid,US-East,<30,25,MS,1,2021,3.5-3.7,3.5856707,3.3635018,1,2.1819324,13,1,Senior Engineer,51-200,0.2986334,0,13,1,0,3,True,True,True,True,True,False,False,False,True,False,False,False,False,7,0,0,False,True,False,False,0,614,51,3,0.94151866,0.93774027,144077,False,True,2021,0.79747045,0.008959002,0.1945588,True,,,0.6850796,0.08912711,0.039804492,0.055999998,-0.0,0.18493159,-0.0,-0.034175176,0.835836
cand_029930,2025,SWE,Manager,UK,30-39,30,BS,4,2016,<3.0,8.540124,8.363809,3,2.5834742,2,0,Senior Engineer,1000+,1.9651132,11,15,4,1,0,True,False,True,False,False,True,True,False,True,False,True,True,False,5,0,4,False,True,False,False,0,552,44,6,0.76810896,0.95789015,152106,False,True,2016,0.6519551,0.0809534,0.3014053,True,,,0.6464162,0.09798026,0.04835427,0.04,-0.0,0.18633452,-0.005,0.05026545,0.8780161
cand_023415,2025,SWE,Mid,US-East,30-39,36,AA,3,2010,3.5-3.7,14.829646,14.387974,4,3.6445234,2,0,Staff Engineer,1000+,3.6928833,7,20,3,1,0,True,False,True,False,True,True,True,False,True,True,True,True,False,5,0,1,False,True,False,False,0,1078,28,3,0.8298006,0.7947719,195575,True,False,2010,0.66429347,0.1247865,0.42519438,True,,,0.6173846,0.09912386,0.04925546,0.04,-0.0,0.18837932,-0.005,-0.010292205,0.79047173
cand_006059,2025,Data,Director,Other,30-39,30,HS,3,2018,unknown,6.6480513,5.5659466,4,2.633054,13,2,Engineer,11-50,3.227235,31,29,5,2,3,True,False,True,True,True,False,False,False,True,True,False,True,True,6,0,1,False,False,True,True,0,333,22,2,0.7476288,0.7627692,93335,False,False,2018,0.69869244,0.15881705,0.18718961,True,,,0.5762239,0.093811356,0.04991939,0.048,-0.0,0.19173074,-0.005,0.012046368,0.77500105
cand_023679,2025,SWE,Entry,EU,40-49,40,BS,3,2007,unknown,18.303051,16.39187,1,3.1125174,10,1,Engineering Manager,201-1000,2.3302505,12,24,3,1,4,True,True,False,False,True,True,True,False,True,False,False,True,True,3,0,0,False,True,False,False,0,552,39,0,0.92449707,0.945695,237096,False,False,2007,0.5565661,0.09390752,0.303127,True,,,0.66271293,0.097067244,0.049304012,0.024,-0.0,0.17037126,-0.015,0.022136366,0.84022063
cand_015940,2025,Data,Entry,US-West,<30,22,AA,1,2025,unknown,0.0,0.0,0,2.097237,4,0,Intern,201-1000,1.4730453,3,15,3,2,1,False,False,True,False,True,False,False,False,True,False,False,False,False,5,0,2,False,False,False,False,0,566,40,3,0.48958033,0.7574637,83145,True,False,2025,0.59458274,0.05019136,0.24467766,False,,,0.4908459,0.08007374,0.046486445,0.04,-0.0,0.16656017,-0.0,0.02449524,0.68190134
cand_006948,2025,Data,Staff,US-West,30-39,39,None,5,2009,unknown,14.788237,12.330277,4,1.982035,2,2,Staff Engineer,1000+,1.9955018,3,5,1,2,1,False,False,True,False,True,False,True,False,False,False,True,True,False,4,0,1,False,False,True,False,0,804,39,3,0.8427975,0.8624633,209100,True,False,2010,0.6068928,0.065865055,0.11123741,True,,,0.6354718,0.09998317,0.048448008,0.032,-0.0,0.18043119,-0.005,-0.011207376,0.7996956
cand_030095,2025,Data,Mid,UK,40-49,44,PhD,4,2002,unknown,22.55605,16.943462,7,2.5513122,5,0,Engineering Manager,1000+,7.155019,40,12,5,0,3,True,False,True,False,True,True,False,False,True,True,False,True,False,4,3,0,False,False,False,True,0,743,32,5,0.8475676,0.95453304,240592,False,True,2002,0.60534686,0.29465058,0.29765308,True,,,0.6675552,0.09629896,0.029151822,0.032,-0.0,0.1574508,-0.015,0.014745211,0.82475126
cand_041339,2025,Data,Entry,US-West,<30,23,MS,4,2025,3.0-3.4,0.4342705,0.33709496,0,2.1710308,0,0,Intern,51-200,2.2992067,8,30,5,2,1,False,False,True,True,False,True,False,False,True,False,True,True,False,7,1,1,False,False,False,False,0,910,48,4,0.79676306,0.7204527,120135,False,False,2025,0.7793526,0.084976204,0.25328693,True,,,0.59695756,0.08106551,0.0492385,0.055999998,-0.0,0.186304,-0.0,-0.012366277,0.77089524
cand_049598,2025,Sales,Director,UK,<30,26,None,3,2020,3.0-3.4,4.3175015,3.9739392,0,2.6168394,7,1,Senior Engineer,11-50,0.0,1,20,8,3,1,False,False,True,False,False,True,True,False,True,False,False,True,False,5,0,4,True,True,False,False,0,853,36,4,0.7375808,0.9232765,123574,True,False,2021,0.64168286,0.002,0.24529794,True,,,0.61680853,0.090537146,0.037741978,0.04,-0.0,0.16827911,-0.0,-0.01710689,0.76798075
cand_033183,2025,Security,Mid,EU,40-49,49,BS,3,1999,unknown,23.062622,19.270285,3,1.3730264,9,0,Principal Engineer,51-200,4.7533736,10,9,3,1,1,False,False,False,False,True,False,False,True,True,False,True,True,False,4,2,3,False,True,False,True,0,425,29,4,0.70263827,0.8879803,276947,True,False,2002,0.5730277,0.1626012,0.16018641,True,,,0.5975194,0.09216686,0.04541991,0.032,-0.01,0.15958677,-0.015,-0.0074492474,0.73465693
cand_016580,2025,Sales,Manager,US-East,30-39,32,MS,4,2016,3.0-3.4,9.912606,9.162428,2,1.8042653,6,0,Senior Engineer,11-50,1.3892584,3,33,8,1,1,True,False,True,False,True,False,False,True,False,False,False,True,False,4,1,1,False,True,True,True,0,795,6,2,0.57315457,0.94560605,137867,True,False,2015,0.54963094,0.04767775,0.21049762,True,,,0.5517253,0.09876513,0.0461061,0.032,-0.0,0.17687124,-0.005,0.011826914,0.7354235
cand_001388,2025,Sales,Entry,Canada,60+,65,PhD,3,1982,3.5-3.7,43.289146,40.07921,15,3.3188376,0,2,Senior Engineering Manager,51-200,12.0,71,13,3,1,0,True,False,True,True,False,True,False,False,True,True,False,True,True,4,4,1,False,True,False,False,0,295,28,7,0.8350263,0.83870333,436377,False,True,1982,0.60700524,0.50200003,0.26719773,False,,,0.65199995,0.029619673,0.0039779753,0.032,-0.02,0.045597654,-0.032,-0.014910365,0.6506873
cand_021350,2025,SRE,Manager,India,30-39,37,BS,3,2011,3.0-3.4,12.591291,11.899255,3,1.9228461,13,3,Engineering Manager,1000+,0.8534648,10,9,4,2,2,False,False,False,False,True,True,True,False,True,False,True,False,True,2,1,0,False,True,False,False,1,538,19,2,0.53710973,0.9108021,201139,False,False,2012,0.4165886,0.045603946,0.044332042,False,,,0.53214884,0.09999844,0.043294914,0.016,-0.0,0.15929335,-0.005,0.038986944,0.7254291
cand_049750,2025,IT,Manager,US-East,<30,25,AA,1,2021,<3.0,3.4605064,3.3377829,2,2.1723583,0,0,Senior Engineer,51-200,0.0,0,14,3,1,3,True,False,True,False,True,True,False,False,False,False,True,True,True,4,0,1,True,False,False,False,0,674,20,4,0.6159629,0.975414,79603,True,True,2022,0.5631926,0.0,0.25344178,True,,,0.5846698,0.08906593,0.037741978,0.032,-0.0,0.15880792,-0.0,0.0015298543,0.74500763
cand_034431,2025,PM,Mid,Canada,40-49,47,BS,3,1999,unknown,26.104856,20.332445,7,2.9460418,19,2,Principal Engineer,201-1000,6.448047,50,28,2,1,4,True,False,True,False,True,False,False,False,True,False,True,False,False,4,0,2,False,False,False,False,0,635,30,6,0.9479027,0.60066545,277610,False,False,1999,0.61374724,0.2934414,0.22370487,True,,,0.63789904,0.08983958,0.034483843,0.032,-0.01,0.14632341,-0.015,-0.041995335,0.72722715
cand_024454,2025,IT,Staff,US-Central,60+,60,BS,2,1987,3.5-3.7,36.843525,36.399033,8,3.1329176,0,2,Principal Engineer,51-200,10.214908,70,40,5,1,1,True,True,False,True,True,True,True,True,True,True,False,True,False,3,3,0,False,True,True,False,1,369,31,5,0.48859343,0.7930016,368535,True,False,1988,0.47771868,0.44644725,0.24550706,False,,,0.50960803,0.03990404,0.009828708,0.024,-0.01,0.06373275,-0.032,-0.007758306,0.53358245
cand_040359,2025,IT,Senior,EU,40-49,40,None,4,2007,<3.0,17.248264,17.036942,7,2.8945413,0,0,Principal Engineer,11-50,1.7175823,9,24,2,0,1,False,True,True,False,False,False,False,False,True,False,False,True,True,2,0,1,True,False,True,False,0,579,41,3,0.82022136,0.90529406,198253,False,True,2008,0.48404425,0.06952748,0.33769646,True,,,0.6361363,0.09616042,0.04749524,0.016,-0.01,0.14965566,-0.015,-0.011785136,0.7590068
cand_018577,2025,Data,Staff,EU,40-49,44,BS,4,2004,3.0-3.4,21.371506,20.783756,8,1.6060148,0,2,Senior Engineering Manager,1-10,5.4521027,13,22,1,0,2,True,False,True,True,True,False,False,False,False,False,True,True,False,2,2,2,False,False,False,True,0,956,34,1,0.5529648,0.9582138,243879,True,False,2004,0.43059295,0.18956307,0.06736839,False,,,0.5411805,0.08877497,0.041434865,0.016,-0.02,0.12620984,-0.015,0.004793435,0.65718377
cand_033451,2025,PM,Mid,India,<30,23,Bootcamp,2,2025,unknown,0.0,0.0,0,1.9765798,16,1,Intern,1-10,1.8624022,8,20,1,2,3,False,False,True,False,False,False,False,False,True,False,True,True,False,5,0,0,False,False,False,False,0,864,14,4,0.7041059,0.7971082,86654,False,False,2025,0.6274879,0.07187207,0.17060097,True,,,0.57985866,0.08007374,0.04801827,0.04,-0.0,0.16809201,-0.0,0.05114986,0.7991005
cand_047852,2025,PM,Senior,US-Central,<30,29,Bootcamp,2,2017,<3.0,7.3934836,5.892901,2,2.8685176,0,0,Senior Engineer,1-10,0.86773366,6,25,4,1,3,True,False,False,False,True,True,False,True,False,True,False,True,True,5,0,1,False,False,False,True,0,573,10,5,0.93960816,0.9663392,162196,False,False,2018,0.68792164,0.03803201,0.33466038,True,,,0.7021307,0.09440685,0.043377593,0.04,-0.0,0.17778444,-0.0,0.034225643,0.91414076
cand_000004,2025,PM,Senior,US-West,50-59,51,PhD,3,1996,3.5-3.7,26.656885,20.396412,5,3.6062696,0,0,Principal Engineer,1000+,6.3626943,43,6,2,2,2,True,False,False,True,False,False,False,False,True,False,True,True,False,2,1,0,False,True,False,False,0,560,32,3,0.9455576,0.63832086,269844,True,False,1998,0.5091115,0.27688086,0.42073146,False,,,0.6266093,0.089691356,0.035116002,0.016,-0.01,0.13080736,-0.022,-0.059755147,0.6756615
cand_029182,2025,PM,Senior,UK,50-59,58,AA,4,1989,unknown,35.02546,27.149399,9,4.3709297,3,0,Principal Engineer,51-200,10.260418,71,29,3,0,3,False,True,False,False,True,True,False,False,True,True,False,True,False,1,1,0,False,False,False,True,0,772,27,3,0.834527,0.7832507,349139,False,False,1990,0.4244054,0.44981253,0.50994176,False,,,0.6167346,0.07017534,0.0096284365,0.008,-0.01,0.07780378,-0.022,0.034134425,0.70667285
cand_008230,2025,Data,Director,Other,40-49,46,None,1,2000,unknown,22.90683,17.987143,6,2.0923948,13,1,Principal Engineer,51-200,4.5241165,6,26,1,1,2,True,True,False,False,True,True,False,False,False,False,False,True,False,2,2,1,False,True,False,True,0,644,34,3,0.68678623,0.7509096,254842,False,False,2002,0.4465239,0.1477235,0.18411273,False,,,0.55855715,0.094618455,0.04649903,0.016,-0.01,0.14711748,-0.015,-0.0142127825,0.6764619
cand_005946,2025,SRE,Manager,UK,40-49,40,PhD,3,2008,3.8+,16.703445,15.654399,5,2.181531,0,1,Principal Engineer,201-1000,5.215049,41,17,4,0,4,True,False,False,False,True,True,False,False,True,True,False,True,False,6,1,2,False,True,False,True,0,586,11,7,0.703687,0.7675679,218637,True,True,2008,0.7007374,0.23845147,0.19451192,True,,,0.591804,0.09796019,0.04289249,0.048,-0.01,0.17885266,-0.015,0.03073256,0.7863893
cand_007822,2025,SWE,Manager,US-East,60+,64,AA,5,1982,3.0-3.4,41.323284,32.016396,12,2.351576,0,0,Engineering Manager,51-200,12.0,55,21,4,0,3,False,True,False,False,True,True,False,False,True,False,True,True,False,1,4,4,False,False,False,True,0,499,28,5,0.9256096,0.611163,394132,False,True,1984,0.4451219,0.47000003,0.27435055,False,,,0.62619597,0.053886164,0.0039779753,0.008,-0.0,0.06586414,-0.032,-0.022470085,0.63759005
cand_019486,2025,Sales,Senior,EU,<30,27,HS,1,2020,3.0-3.4,4.1813884,3.6783464,0,3.2362843,18,1,Engineer,51-200,0.23981082,1,8,5,0,1,False,False,False,False,False,True,False,False,False,False,True,False,False,6,0,0,False,False,False,False,0,1084,34,8,0.6605893,0.6081166,77008,True,False,2021,0.6771179,0.009194326,0.3175665,False,,,0.5508296,0.08986451,0.039406877,0.048,-0.0,0.1772714,-0.0,-0.026791982,0.701309
cand_015384,2025,PM,Manager,Canada,30-39,34,AA,2,2013,3.5-3.7,9.500584,9.441103,2,2.6323502,8,0,Staff Engineer,51-200,0.09948023,8,23,3,0,1,False,True,True,False,False,True,False,False,False,False,False,True,False,5,0,1,False,False,False,True,0,897,20,2,0.61820364,0.81415385,138468,False,False,2015,0.61697406,0.018984407,0.3071075,True,,,0.54120207,0.098994605,0.038440682,0.04,-0.0,0.17743528,-0.005,0.020525904,0.7341633
cand_041099,2025,Sales,Staff,US-Central,50-59,53,PhD,5,1995,unknown,28.240637,22.459988,10,2.9663115,11,1,Engineering Manager,11-50,7.812368,35,9,1,3,2,True,True,True,False,True,True,False,True,True,True,True,False,False,3,2,1,False,True,False,True,0,388,28,7,0.466005,0.99693847,293736,False,False,1997,0.46403435,0.30437103,0.28606966,False,,,0.5544895,0.084464006,0.024247363,0.024,-0.0,0.13271137,-0.022,-0.008480539,0.6567203
cand_018183,2025,PM,Manager,US-Central,<30,22,HS,1,2024,<3.0,0.99856293,0.86476797,0,1.8463638,4,0,Intern,51-200,1.0119046,9,44,2,0,3,True,True,True,True,True,True,False,False,True,False,False,True,False,5,0,1,False,False,True,False,0,444,42,4,0.8567313,0.8378503,97326,False,True,2024,0.6680129,0.04835714,0.21540911,True,,,0.64142597,0.08258453,0.044190362,0.04,-0.0,0.1667749,-0.0,-0.068971336,0.7392295
cand_027161,2025,Data,Director,US-West,30-39,37,HS,2,2011,unknown,14.653907,12.781656,3,2.3410861,0,1,Principal Engineer,11-50,1.1018324,6,26,1,1,1,True,False,True,False,False,True,False,False,False,False,True,True,False,3,1,3,False,False,True,False,0,642,23,3,0.5569035,0.7690239,179748,True,True,2010,0.4913807,0.045054972,0.21312672,False,,,0.516721,0.09990576,0.044675626,0.024,-0.01,0.15858138,-0.005,-0.03195008,0.63835233
cand_011645,2025,IT,Manager,US-West,<30,24,AA,1,2022,3.0-3.4,0.53209853,0.4543624,0,1.6156892,0,0,Intern,1000+,0.0,1,10,3,2,4,False,False,True,False,True,True,True,False,True,False,False,True,True,5,0,1,False,True,True,False,0,411,50,4,0.54585594,0.84104073,93582,False,False,2024,0.6091712,0.002,0.18849707,False,,,0.5332577,0.081406705,0.037741978,0.04,-0.0,0.1591487,-0.0,-0.017147247,0.6752592
cand_024390,2025,SRE,Staff,US-East,50-59,50,AA,3,1998,unknown,23.239855,20.53414,6,4.160774,13,1,Engineering Manager,1-10,4.8612027,41,18,3,1,1,False,False,True,False,False,True,False,True,True,False,False,True,False,3,0,0,False,True,False,True,1,658,31,4,0.50667006,0.6118091,254080,False,False,2002,0.47050068,0.22783609,0.42542365,False,,,0.47369632,0.08936917,0.044870056,0.024,-0.0,0.15823923,-0.022,0.016378399,0.6263139
cand_004850,2025,Sales,Manager,US-Central,<30,24,None,5,2023,3.8+,1.0883843,0.90448403,0,2.3709247,0,0,Junior Engineer,1000+,0.5285538,5,35,5,2,5,True,True,True,False,False,True,False,False,False,True,True,True,True,3,0,1,False,True,True,False,0,472,21,4,0.516335,0.7477919,97540,True,False,2024,0.483267,0.025856614,0.27660787,False,,,0.5042756,0.08269713,0.041311737,0.024,-0.0,0.14800887,-0.0,0.03547762,0.68776214
cand_047435,2025,Sales,Manager,EU,40-49,49,MS,2,1999,3.8+,24.834475,19.12612,9,1.7200962,6,2,Staff Engineer,201-1000,4.5245357,17,14,7,0,3,True,False,True,False,False,False,False,False,True,True,True,True,False,2,2,0,False,True,False,False,0,304,41,5,0.67479306,0.97283673,258951,False,False,2000,0.44995862,0.16973609,0.08067788,True,,,0.61074495,0.09246253,0.046497174,0.016,-0.0,0.15495971,-0.015,0.010813904,0.76151854
cand_042206,2025,Sales,Manager,Other,<30,23,Bootcamp,5,2025,3.0-3.4,0.5519732,0.44889373,0,2.260326,4,0,Intern,51-200,0.0,0,31,3,1,2,False,False,False,False,False,True,True,False,False,False,False,True,False,5,0,0,False,True,True,False,0,475,47,2,0.8387872,0.86160254,89248,True,False,2024,0.6644241,0.0,0.2637047,True,,,0.6278961,0.081390835,0.037741978,0.04,-0.0,0.15913281,-0.0,0.045243822,0.8322727
cand_045340,2025,Data,Mid,EU,<30,23,PhD,2,2025,unknown,0.0,0.0,0,2.1228514,8,0,Intern,51-200,0.34875724,2,15,5,1,3,True,False,True,False,False,True,True,True,True,True,True,True,True,6,0,0,True,True,False,True,0,800,29,6,0.89162457,0.6495008,77142,False,False,2025,0.7316583,0.014462719,0.24766599,True,,,0.6279688,0.08007374,0.040139627,0.048,-0.0,0.16821337,-0.0,-0.0014152167,0.79476696
cand_028169,2025,Security,Entry,US-East,<30,27,AA,4,2019,unknown,4.567096,4.2768173,1,3.3321614,8,0,Engineer,11-50,1.2533901,5,41,4,2,1,True,True,True,False,False,False,False,True,False,False,True,True,False,4,0,1,False,True,False,True,1,693,11,2,0.5874456,0.7111023,140866,False,True,2020,0.55082244,0.047601704,0.38875216,False,,,0.5098264,0.09120608,0.045453522,0.032,-0.0,0.16865961,-0.0,0.04144864,0.7199347
cand_003419,2025,SRE,Manager,US-Central,60+,61,Bootcamp,2,1987,3.5-3.7,36.837753,34.033627,9,2.3600175,10,0,Staff Engineer,11-50,12.0,35,28,4,0,3,True,True,True,False,True,False,False,False,False,True,True,True,False,4,3,0,False,False,False,False,0,664,27,5,0.9798999,0.96574295,365166,False,False,1988,0.6276467,0.43,0.27533537,True,,,0.71611357,0.047274526,0.0039779753,0.032,-0.0,0.083252504,-0.032,-0.0016646181,0.7657014
cand_042590,2025,Data,Staff,UK,50-59,54,AA,4,1994,unknown,29.882887,25.444849,11,2.6977398,4,1,Engineering Manager,51-200,7.432694,50,14,1,1,6,False,True,True,False,True,True,True,False,False,False,True,True,False,3,1,1,False,False,False,False,0,821,63,5,0.67107993,0.90837115,310240,False,False,1995,0.5108827,0.32298082,0.2547363,True,,,0.5965522,0.07565727,0.027058436,0.024,-0.0,0.1267157,-0.022,0.02867407,0.72994196
cand_038734,2025,PM,Director,EU,60+,65,PhD,5,1983,unknown,39.103504,37.733322,12,4.393948,10,0,Senior Engineering Manager,1-10,11.232805,77,14,3,1,2,True,False,True,True,True,True,False,False,True,False,False,False,True,5,2,1,False,False,False,True,0,423,34,3,0.8790718,0.635285,399269,True,True,1986,0.66748106,0.49098414,0.51262724,False,,,0.6027322,0.035990342,0.0060130167,0.04,-0.02,0.062003355,-0.032,0.023674898,0.65641046
cand_036719,2025,SWE,Senior,US-West,40-49,41,BS,1,2007,3.8+,16.514893,15.167308,4,1.368036,8,0,Engineering Manager,201-1000,6.1190042,35,29,2,2,1,True,False,True,False,False,True,True,False,True,False,True,True,False,4,0,3,False,False,True,False,0,818,7,2,0.4976193,0.7425729,193071,False,False,2008,0.5328572,0.25357014,0.1596042,False,,,0.48468134,0.0984638,0.036892824,0.032,-0.0,0.16735664,-0.015,0.03537445,0.67241246
cand_029497,2025,Sales,Director,India,<30,28,PhD,5,2019,unknown,4.8191385,3.790805,1,1.1157258,0,0,Engineer,1-10,1.397654,7,30,1,0,2,False,True,False,False,False,True,True,False,False,False,True,True,False,7,0,1,False,True,True,True,0,899,19,5,0.4563314,0.94716996,117399,True,False,2020,0.7112663,0.055929624,0.130168,False,,,0.52915,0.090122685,0.046144985,0.055999998,-0.0,0.19226766,-0.0,-0.031399775,0.6900179
cand_004362,2025,PM,Entry,Canada,<30,24,None,3,2022,unknown,1.5966287,1.3531715,0,2.316117,9,0,Junior Engineer,201-1000,0.0,0,32,5,1,3,True,False,True,False,False,True,False,True,False,False,True,True,False,6,0,1,False,True,False,False,0,379,28,1,0.9328954,0.9297727,77326,False,False,2023,0.7390791,0.0,0.27021363,True,,,0.6684679,0.08395154,0.037741978,0.048,-0.0,0.16969353,-0.0,-0.038661573,0.7994998
cand_004028,2025,Security,Mid,India,40-49,42,MS,5,2006,3.8+,17.134733,13.28892,5,3.1668859,19,1,Staff Engineer,201-1000,4.2151685,29,16,5,2,0,True,False,False,False,False,True,False,False,False,False,True,True,False,4,1,0,False,True,True,False,0,898,16,3,0.47049102,0.6565933,248386,False,False,2008,0.5182649,0.18445505,0.30947003,False,,,0.46399054,0.099743955,0.047745183,0.032,-0.0,0.17948914,-0.015,0.026464289,0.654944
cand_003426,2025,PM,Entry,EU,60+,65,Bootcamp,2,1982,3.5-3.7,41.724525,36.80177,14,2.1127195,8,0,Principal Engineer,11-50,11.210996,73,39,4,1,3,True,False,True,False,False,True,True,False,True,False,False,True,False,4,1,0,False,False,True,True,0,756,9,0,0.63607955,0.70779115,402548,False,False,1983,0.56054926,0.4823299,0.24648394,False,,,0.514186,0.038702298,0.0060807858,0.032,-0.01,0.06678309,-0.032,-0.02468527,0.5242838
cand_020268,2025,Data,Director,India,40-49,40,PhD,5,2007,3.0-3.4,16.971817,13.286976,5,2.5495248,16,2,Engineering Manager,51-200,4.4052386,21,30,1,0,3,True,True,True,False,False,False,True,False,True,False,False,False,False,4,0,1,False,True,False,True,0,760,35,5,0.5624921,0.7437588,197733,False,False,2008,0.5391651,0.17415716,0.17744455,False,,,0.525624,0.09974473,0.04700781,0.032,-0.0,0.17875254,-0.015,-0.016921982,0.67245454
